id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Yengo BMI EU sex combined 656 SNPs	427	2-hydroxyisobutyrate || id:427	Yengo BMI EU sex combined 656 SNPs	0.000237165263640664	0.000303586683173192	0.434969539629356
Yengo BMI EU sex combined 656 SNPs	428	X-08766 || id:428	Yengo BMI EU sex combined 656 SNPs	-1.55728187408288e-05	0.000383277196858456	0.967603084815223
Yengo BMI EU sex combined 656 SNPs	429	4-methyl-2-oxopentanoate || id:429	Yengo BMI EU sex combined 656 SNPs	-0.00024044516553854	0.00025295372198384	0.342194490958228
Yengo BMI EU sex combined 656 SNPs	430	Phenyllactate (PLA) || id:430	Yengo BMI EU sex combined 656 SNPs	-0.000337864219483181	0.000308750482530895	0.274241027498109
Yengo BMI EU sex combined 656 SNPs	431	Homocitrulline || id:431	Yengo BMI EU sex combined 656 SNPs	0.000178991137789896	0.000467365612554867	0.701863623671686
Yengo BMI EU sex combined 656 SNPs	432	Aspartylphenylalanine || id:432	Yengo BMI EU sex combined 656 SNPs	-7.72998919751357e-06	0.00059560987529502	0.989649201223042
Yengo BMI EU sex combined 656 SNPs	433	Levulinate (4-oxovalerate) || id:433	Yengo BMI EU sex combined 656 SNPs	0.000389423657919569	0.000251196843030185	0.121575039116786
Yengo BMI EU sex combined 656 SNPs	434	Palmitoylcarnitine || id:434	Yengo BMI EU sex combined 656 SNPs	0.000781713063129367	0.000377388644316328	0.0387271484223899
Yengo BMI EU sex combined 656 SNPs	435	X-08988 || id:435	Yengo BMI EU sex combined 656 SNPs	0.000304402899307951	0.000308597809046607	0.324309941058393
Yengo BMI EU sex combined 656 SNPs	436	X-09026 || id:436	Yengo BMI EU sex combined 656 SNPs	-9.73320175046745e-06	0.000286831774646841	0.972940854786576
Yengo BMI EU sex combined 656 SNPs	437	X-09108 || id:437	Yengo BMI EU sex combined 656 SNPs	4.25257419145013e-05	0.000277699528227659	0.878339902756689
Yengo BMI EU sex combined 656 SNPs	438	Cholate || id:438	Yengo BMI EU sex combined 656 SNPs	-0.0009999417048577	0.00116905950375779	0.392686847772186
Yengo BMI EU sex combined 656 SNPs	439	X-09706 || id:439	Yengo BMI EU sex combined 656 SNPs	0.000150904994561206	0.000313191162011314	0.630092512287403
