id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Locke BMI EU sex combined 77 SNPs clumped	9y15Zi	S-VLDL-C.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.104271351794917	0.0670956510859298	0.125257836858207
Locke BMI EU sex combined 77 SNPs clumped	9yvd9J	M-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.00313512957027996	0.0987239590039359	0.974769898954683
Locke BMI EU sex combined 77 SNPs clumped	9yvd9J	M-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.0253545262958617	0.0592877005454864	0.66890422386007
Locke BMI EU sex combined 77 SNPs clumped	9yvd9J	M-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0321277727494908	0.0402388711426306	0.424623149817263
Locke BMI EU sex combined 77 SNPs clumped	9yvd9J	M-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.0194696770087788	0.0691845413246613	0.779328019380933
Locke BMI EU sex combined 77 SNPs clumped	aA38vz	L-LDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.0826522140382166	0.256879111939111	0.748738092446054
Locke BMI EU sex combined 77 SNPs clumped	aA38vz	L-LDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.124025069175315	0.0585989031676234	0.0343015938834392
Locke BMI EU sex combined 77 SNPs clumped	aA38vz	L-LDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.00892061409416725	0.10469731863176	0.932099333941519
Locke BMI EU sex combined 77 SNPs clumped	aA38vz	L-LDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.124346189125154	0.0689885760110493	0.076340839678492
Locke BMI EU sex combined 77 SNPs clumped	aeU8sj	XS-VLDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.139752424166014	0.0900364053629265	0.125793169197437
Locke BMI EU sex combined 77 SNPs clumped	aeU8sj	XS-VLDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.194349951919038	0.0557156909017121	0.000486203268087324
Locke BMI EU sex combined 77 SNPs clumped	aeU8sj	XS-VLDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.157336704243599	0.0366658993262403	1.77797569499575e-05
Locke BMI EU sex combined 77 SNPs clumped	aeU8sj	XS-VLDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.203561314567021	0.068114678034629	0.00401407022959041
Locke BMI EU sex combined 77 SNPs clumped	aoFHhg	IDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.0407259033569375	0.103952276857098	0.696589820237973
Locke BMI EU sex combined 77 SNPs clumped	aoFHhg	IDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.0899930123142042	0.0611436903230217	0.141067255880638
Locke BMI EU sex combined 77 SNPs clumped	aoFHhg	IDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.0922251278428536	0.0424187517755198	0.0296931663876532
Locke BMI EU sex combined 77 SNPs clumped	aoFHhg	IDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.0715689197129383	0.0685478857406074	0.300505981399453
Locke BMI EU sex combined 77 SNPs clumped	aSm2vs	XL-HDL-C.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.113753216811591	0.148528263112743	0.446707623593655
Locke BMI EU sex combined 77 SNPs clumped	aSm2vs	XL-HDL-C.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.210836023115648	0.0648297394389258	0.00114535646687295
Locke BMI EU sex combined 77 SNPs clumped	aSm2vs	XL-HDL-C.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.14907746605829	0.0604940132781177	0.0137268053141262
Locke BMI EU sex combined 77 SNPs clumped	aSm2vs	XL-HDL-C.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.276421651964257	0.0703410985782673	0.000216701465380104
Locke BMI EU sex combined 77 SNPs clumped	aTOekX	L-HDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.128295749436578	0.159082254813194	0.423102550616255
Locke BMI EU sex combined 77 SNPs clumped	aTOekX	L-HDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.120004490486398	0.0623657583810219	0.0543289200177621
Locke BMI EU sex combined 77 SNPs clumped	aTOekX	L-HDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0799930577145451	0.0648067124840288	0.21707887916132
Locke BMI EU sex combined 77 SNPs clumped	aTOekX	L-HDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.15985118808361	0.0645481473146286	0.0160117916013906
Locke BMI EU sex combined 77 SNPs clumped	AwMM8r	XS-VLDL-C.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.125439969503088	0.0857951973005467	0.148850621465024
Locke BMI EU sex combined 77 SNPs clumped	AwMM8r	XS-VLDL-C.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.152349969164611	0.0606720621170791	0.0120376088213836
Locke BMI EU sex combined 77 SNPs clumped	AwMM8r	XS-VLDL-C.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.107493718624997	0.0335355585558768	0.00134891125557913
Locke BMI EU sex combined 77 SNPs clumped	AwMM8r	XS-VLDL-C.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.166298992054941	0.0662219641725907	0.0146510451096874
Locke BMI EU sex combined 77 SNPs clumped	AxTwlJ	S-VLDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.00735265219596774	0.145589966665976	0.959886993011155
Locke BMI EU sex combined 77 SNPs clumped	AxTwlJ	S-VLDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.100606164051729	0.0638053837917798	0.114849362216337
Locke BMI EU sex combined 77 SNPs clumped	AxTwlJ	S-VLDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0364616267426122	0.0592909686804276	0.538580550532113
Locke BMI EU sex combined 77 SNPs clumped	AxTwlJ	S-VLDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.116229325007779	0.07583775480679	0.130460375827234
Locke BMI EU sex combined 77 SNPs clumped	BbqH4Y	L-VLDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.00906302777156	0.11137115528428	0.935408721819027
Locke BMI EU sex combined 77 SNPs clumped	BbqH4Y	L-VLDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.1048863588062	0.0595911018557684	0.0783906808858987
Locke BMI EU sex combined 77 SNPs clumped	BbqH4Y	L-VLDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0399616411261252	0.0453693620127408	0.378422415872004
Locke BMI EU sex combined 77 SNPs clumped	BbqH4Y	L-VLDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.111661356435801	0.0713718061662685	0.122789895290185
Locke BMI EU sex combined 77 SNPs clumped	BfhMAk	HDL-D.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.138277185458943	0.155269824210055	0.376664043089285
Locke BMI EU sex combined 77 SNPs clumped	BfhMAk	HDL-D.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.184874342432166	0.0661381931675542	0.00518558155223812
Locke BMI EU sex combined 77 SNPs clumped	BfhMAk	HDL-D.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.171995380300983	0.0632373108595129	0.00653134711158441
Locke BMI EU sex combined 77 SNPs clumped	BfhMAk	HDL-D.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.223954018019269	0.0684821808406846	0.00175654534754618
Locke BMI EU sex combined 77 SNPs clumped	bJ8Jpc	XXL-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.00521907392434048	0.101610750725122	0.959203774695933
Locke BMI EU sex combined 77 SNPs clumped	bJ8Jpc	XXL-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.0110157176003353	0.0634740663712547	0.862221688203884
Locke BMI EU sex combined 77 SNPs clumped	bJ8Jpc	XXL-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.0484511142473339	0.0414211996564658	0.242114555315016
Locke BMI EU sex combined 77 SNPs clumped	bJ8Jpc	XXL-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.0129991421119862	0.0811915081933172	0.873319084055586
Locke BMI EU sex combined 77 SNPs clumped	BOy8n8	M-LDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.0445437599656261	0.238818325392087	0.852658000270943
Locke BMI EU sex combined 77 SNPs clumped	BOy8n8	M-LDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.0519923893511269	0.0609251306030292	0.393447686206451
Locke BMI EU sex combined 77 SNPs clumped	BOy8n8	M-LDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0377093487824786	0.0973315384574008	0.698436446536124
Locke BMI EU sex combined 77 SNPs clumped	BOy8n8	M-LDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.0720376661514557	0.0671295762254328	0.287379185846431
Locke BMI EU sex combined 77 SNPs clumped	Bt5fqj	CLAbyFA.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.0855767812593588	0.0933011899503861	0.362644859191762
Locke BMI EU sex combined 77 SNPs clumped	Bt5fqj	CLAbyFA.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.0786864049765376	0.061083351582886	0.197683009580169
Locke BMI EU sex combined 77 SNPs clumped	Bt5fqj	CLAbyFA.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.0260152088392377	0.0381363193981336	0.495135509954186
Locke BMI EU sex combined 77 SNPs clumped	Bt5fqj	CLAbyFA.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.054990266843211	0.0738661138627457	0.459411536755748
Locke BMI EU sex combined 77 SNPs clumped	bTJGy7	Ace.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.280727794881508	0.204258109998144	0.174352966690972
Locke BMI EU sex combined 77 SNPs clumped	bTJGy7	Ace.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.173137181839826	0.13099810504964	0.18627573231757
Locke BMI EU sex combined 77 SNPs clumped	bTJGy7	Ace.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0875753893920137	0.0796656581868338	0.271643081546599
Locke BMI EU sex combined 77 SNPs clumped	bTJGy7	Ace.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.266241374904064	0.156459513177956	0.0938286798597353
Locke BMI EU sex combined 77 SNPs clumped	bvPAQf	XL-HDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.113753216811591	0.148528263112743	0.446707623593655
Locke BMI EU sex combined 77 SNPs clumped	bvPAQf	XL-HDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.210836023115648	0.0649262870659837	0.00116499895740844
Locke BMI EU sex combined 77 SNPs clumped	bvPAQf	XL-HDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.14907746605829	0.0604940132781177	0.0137268053141262
Locke BMI EU sex combined 77 SNPs clumped	bvPAQf	XL-HDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.276421651964257	0.0694988808106119	0.000184880101200614
Locke BMI EU sex combined 77 SNPs clumped	bWPGrL	M-LDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.0423422144831553	0.242212889665052	0.861804696480653
Locke BMI EU sex combined 77 SNPs clumped	bWPGrL	M-LDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.0139918745894917	0.0631437506764222	0.824634906445195
Locke BMI EU sex combined 77 SNPs clumped	bWPGrL	M-LDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0662919422527544	0.0987929604432523	0.502208498387701
Locke BMI EU sex combined 77 SNPs clumped	bWPGrL	M-LDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.0313933988483233	0.0678865629101516	0.645385338679822
Locke BMI EU sex combined 77 SNPs clumped	bZ1jwb	M-VLDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.0127665267291401	0.0960915233033993	0.894742995481338
Locke BMI EU sex combined 77 SNPs clumped	bZ1jwb	M-VLDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.00378960908423169	0.0596369417519114	0.949332798913823
Locke BMI EU sex combined 77 SNPs clumped	bZ1jwb	M-VLDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.023764596877853	0.0391733816534693	0.544082111044154
Locke BMI EU sex combined 77 SNPs clumped	bZ1jwb	M-VLDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.0419887342031517	0.0701324324628486	0.551549938904837
Locke BMI EU sex combined 77 SNPs clumped	c6YOQR	M-LDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.0277287887284361	0.2383067898759	0.907751428161526
Locke BMI EU sex combined 77 SNPs clumped	c6YOQR	M-LDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.00193594351892452	0.0632730843225885	0.975591225113196
Locke BMI EU sex combined 77 SNPs clumped	c6YOQR	M-LDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.0727722207201198	0.0971746059285882	0.453928904177622
Locke BMI EU sex combined 77 SNPs clumped	c6YOQR	M-LDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.0124728592732959	0.0693264985450037	0.857806241798412
Locke BMI EU sex combined 77 SNPs clumped	C8cTwU	XL-VLDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.0106568435232525	0.101702992047144	0.916891013740875
Locke BMI EU sex combined 77 SNPs clumped	C8cTwU	XL-VLDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.00233567213381218	0.0654160114662123	0.971517663580477
Locke BMI EU sex combined 77 SNPs clumped	C8cTwU	XL-VLDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.0214684712360122	0.0414177221125609	0.604220914992555
Locke BMI EU sex combined 77 SNPs clumped	C8cTwU	XL-VLDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.0209683744801588	0.0741058907029317	0.778156574169846
Locke BMI EU sex combined 77 SNPs clumped	CJIpQ1	XS-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.125439969503088	0.0857951973005467	0.148850621465024
Locke BMI EU sex combined 77 SNPs clumped	CJIpQ1	XS-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.152349969164611	0.0590865482863558	0.00992531266828782
Locke BMI EU sex combined 77 SNPs clumped	CJIpQ1	XS-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.107493718624997	0.0335355585558768	0.00134891125557913
Locke BMI EU sex combined 77 SNPs clumped	CJIpQ1	XS-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.166298992054941	0.0680296782466673	0.0173616830723556
Locke BMI EU sex combined 77 SNPs clumped	ckb3xL	Gly.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.151753845543453	0.108173199624958	0.165722565763232
Locke BMI EU sex combined 77 SNPs clumped	ckb3xL	Gly.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.177142576969303	0.061521617008232	0.00398489465393721
Locke BMI EU sex combined 77 SNPs clumped	ckb3xL	Gly.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.128045025250582	0.0440551956930872	0.00365534053063112
Locke BMI EU sex combined 77 SNPs clumped	ckb3xL	Gly.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.161050474652027	0.0784020888663051	0.0441823073529062
Locke BMI EU sex combined 77 SNPs clumped	CO7NWS	L-LDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.0817677558695533	0.241846148438755	0.736450035837753
Locke BMI EU sex combined 77 SNPs clumped	CO7NWS	L-LDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.0976898484034241	0.0600364226554875	0.103699644447375
Locke BMI EU sex combined 77 SNPs clumped	CO7NWS	L-LDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.0509199755567161	0.0987378122238644	0.606057687947216
Locke BMI EU sex combined 77 SNPs clumped	CO7NWS	L-LDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.126416523267278	0.0634825915187886	0.0508521680275414
Locke BMI EU sex combined 77 SNPs clumped	CPMost	M-HDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.00480270482152901	0.122005116071815	0.968728111425236
Locke BMI EU sex combined 77 SNPs clumped	CPMost	M-HDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.0952912187886525	0.0585290979046775	0.10350370351829
Locke BMI EU sex combined 77 SNPs clumped	CPMost	M-HDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.15134370884931	0.0503718176105104	0.00265990281388922
Locke BMI EU sex combined 77 SNPs clumped	CPMost	M-HDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.1218248402315	0.0706243559264568	0.0895151043809011
Locke BMI EU sex combined 77 SNPs clumped	CY6Crb	M-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.0127665267291401	0.0960915233033993	0.894742995481338
Locke BMI EU sex combined 77 SNPs clumped	CY6Crb	M-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.00378960908423169	0.0618702939199163	0.951159420509809
Locke BMI EU sex combined 77 SNPs clumped	CY6Crb	M-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.023764596877853	0.0391733816534693	0.544082111044154
Locke BMI EU sex combined 77 SNPs clumped	CY6Crb	M-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.0419887342031517	0.0742367449840498	0.573703094533364
Locke BMI EU sex combined 77 SNPs clumped	d9Ul9z	L-LDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.0826522140382166	0.256879111939111	0.748738092446054
Locke BMI EU sex combined 77 SNPs clumped	d9Ul9z	L-LDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.124025069175315	0.0591968539158374	0.0361594908545539
Locke BMI EU sex combined 77 SNPs clumped	d9Ul9z	L-LDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.00892061409416725	0.10469731863176	0.932099333941519
Locke BMI EU sex combined 77 SNPs clumped	d9Ul9z	L-LDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.124346189125154	0.0682432176049227	0.073263109527068
Locke BMI EU sex combined 77 SNPs clumped	DbQGZp	XS-VLDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.125439969503088	0.0857951973005467	0.148850621465024
Locke BMI EU sex combined 77 SNPs clumped	DbQGZp	XS-VLDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.152349969164611	0.0567383087661301	0.00725007047900379
Locke BMI EU sex combined 77 SNPs clumped	DbQGZp	XS-VLDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.107493718624997	0.0335355585558768	0.00134891125557913
Locke BMI EU sex combined 77 SNPs clumped	DbQGZp	XS-VLDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.166298992054941	0.0678137088520684	0.0170237413046476
Locke BMI EU sex combined 77 SNPs clumped	DdwssV	L-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.171476310083245	0.166757170950995	0.307869270928459
Locke BMI EU sex combined 77 SNPs clumped	DdwssV	L-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.165975274747597	0.0595601147636568	0.00532502233920578
Locke BMI EU sex combined 77 SNPs clumped	DdwssV	L-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	-0.00366441429558667	0.0685804853167904	0.957387455994166
Locke BMI EU sex combined 77 SNPs clumped	DdwssV	L-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.177544355936185	0.0646711371133481	0.00789889205981011
Locke BMI EU sex combined 77 SNPs clumped	dnX0Qq	XXL-VLDL-FC.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.0766420910774359	0.129196942378004	0.555227733989891
Locke BMI EU sex combined 77 SNPs clumped	dnX0Qq	XXL-VLDL-FC.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.0504242079306588	0.068138229580161	0.459282914134483
Locke BMI EU sex combined 77 SNPs clumped	dnX0Qq	XXL-VLDL-FC.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0571536990278956	0.0525855696368202	0.27709409010752
Locke BMI EU sex combined 77 SNPs clumped	dnX0Qq	XXL-VLDL-FC.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.0751955273122633	0.0753146436591394	0.321957345130398
Locke BMI EU sex combined 77 SNPs clumped	DQSmRv	L-LDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.00694031827615721	0.130063635417005	0.957618696708283
Locke BMI EU sex combined 77 SNPs clumped	DQSmRv	L-LDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.019955284478942	0.0627658309264703	0.750536297099007
Locke BMI EU sex combined 77 SNPs clumped	DQSmRv	L-LDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0707550227575949	0.0531314396218018	0.182959503192696
Locke BMI EU sex combined 77 SNPs clumped	DQSmRv	L-LDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.00370699782343875	0.065674217862863	0.955168621699469
Locke BMI EU sex combined 77 SNPs clumped	E6BY1Q	Serum-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.0160772505651243	0.123024437443935	0.896455800695646
Locke BMI EU sex combined 77 SNPs clumped	E6BY1Q	Serum-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.110229078397364	0.0590259195485408	0.0618361138301757
Locke BMI EU sex combined 77 SNPs clumped	E6BY1Q	Serum-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0350019034306056	0.0500911327048297	0.484699240778801
Locke BMI EU sex combined 77 SNPs clumped	E6BY1Q	Serum-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.129516640087413	0.0727778081451007	0.0800395996607896
Locke BMI EU sex combined 77 SNPs clumped	EbLnYW	MUFA.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.0306447023625807	0.0956858594492384	0.749862961389812
Locke BMI EU sex combined 77 SNPs clumped	EbLnYW	MUFA.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.0309840709115808	0.0594865131020902	0.602465172246587
Locke BMI EU sex combined 77 SNPs clumped	EbLnYW	MUFA.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0283330718064465	0.0390927448279095	0.468595919089561
Locke BMI EU sex combined 77 SNPs clumped	EbLnYW	MUFA.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	-0.032134104740098	0.071068335381738	0.652733311707484
Locke BMI EU sex combined 77 SNPs clumped	EBZ7aY	S-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.0886354779116878	0.118864889263149	0.458723053529858
Locke BMI EU sex combined 77 SNPs clumped	EBZ7aY	S-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.0601266846410172	0.059727946567522	0.314090544914286
Locke BMI EU sex combined 77 SNPs clumped	EBZ7aY	S-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0155119901511811	0.0485668531404903	0.749427312650462
Locke BMI EU sex combined 77 SNPs clumped	EBZ7aY	S-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.091694545880046	0.0669172349565388	0.175544650829724
Locke BMI EU sex combined 77 SNPs clumped	EeNh9u	XL-HDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	0.0662472137057597	0.11595747312987	0.569891197622331
Locke BMI EU sex combined 77 SNPs clumped	EeNh9u	XL-HDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	0.0918282071215835	0.0643286461397394	0.153440012838564
Locke BMI EU sex combined 77 SNPs clumped	EeNh9u	XL-HDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	63	0.0787011113850331	0.0472078661768137	0.0954908259528099
Locke BMI EU sex combined 77 SNPs clumped	EeNh9u	XL-HDL-TG.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	63	0.0959683504129658	0.0740666007070062	0.199880883703157
Locke BMI EU sex combined 77 SNPs clumped	EfsLIp	L-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63	-0.185690629456113	0.0960785907613467	0.0579200513847019
Locke BMI EU sex combined 77 SNPs clumped	EfsLIp	L-VLDL-CE.txt	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	63	-0.0430112002843218	0.0592566559193499	0.467933249683504
