id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Yengo BMI EU sex combined 656 SNPs	IIBlis	S-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1289.78423544757	635	7.21003485401242e-47
Yengo BMI EU sex combined 656 SNPs	IIBlis	S-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1289.55069947947	635	7.6530306503224e-47
Yengo BMI EU sex combined 656 SNPs	IIBlis	S-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.104719374092699	635	1
Yengo BMI EU sex combined 656 SNPs	irLsCJ	S-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1248.10722918348	635	2.55324102081194e-42
Yengo BMI EU sex combined 656 SNPs	irLsCJ	S-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1248.03499492853	634	1.84887986301958e-42
Yengo BMI EU sex combined 656 SNPs	irLsCJ	S-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1248.14424822864	635	2.52997946635607e-42
Yengo BMI EU sex combined 656 SNPs	irLsCJ	S-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1248.08339893946	635	2.56832781957311e-42
Yengo BMI EU sex combined 656 SNPs	irLsCJ	S-LDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0996559158873889	635	1
Yengo BMI EU sex combined 656 SNPs	IuD79g	S-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	920.668247234498	635	7.54230495665622e-13
Yengo BMI EU sex combined 656 SNPs	IuD79g	S-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	910.810041353212	634	2.93848136505621e-12
Yengo BMI EU sex combined 656 SNPs	IuD79g	S-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	921.317516877855	635	6.80412161903323e-13
Yengo BMI EU sex combined 656 SNPs	IuD79g	S-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	920.363494957892	635	7.91548138118744e-13
Yengo BMI EU sex combined 656 SNPs	IuD79g	S-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0719228668867083	635	1
Yengo BMI EU sex combined 656 SNPs	IWG6hZ	FAw6byFA.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	859.484684526425	635	6.04516031255198e-09
Yengo BMI EU sex combined 656 SNPs	IWG6hZ	FAw6byFA.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	858.803944739328	634	5.66668523315767e-09
Yengo BMI EU sex combined 656 SNPs	IWG6hZ	FAw6byFA.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	860.032635633787	635	5.61433407571103e-09
Yengo BMI EU sex combined 656 SNPs	IWG6hZ	FAw6byFA.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	859.244800615535	635	6.2437848460612e-09
Yengo BMI EU sex combined 656 SNPs	IWG6hZ	FAw6byFA.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0613998663542966	635	1
Yengo BMI EU sex combined 656 SNPs	iYYVwy	M-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	732.372844210363	635	0.00436481034972995
Yengo BMI EU sex combined 656 SNPs	iYYVwy	M-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	732.391241387174	634	0.0040204540737389
Yengo BMI EU sex combined 656 SNPs	iYYVwy	M-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	732.402667944589	635	0.00435506853143219
Yengo BMI EU sex combined 656 SNPs	iYYVwy	M-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	732.350589285838	635	0.00437209269613701
Yengo BMI EU sex combined 656 SNPs	iYYVwy	M-VLDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0534856129421545	635	1
Yengo BMI EU sex combined 656 SNPs	J4h7yQ	VLDL-D.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	970.495572850186	635	1.80984110195598e-16
Yengo BMI EU sex combined 656 SNPs	J4h7yQ	VLDL-D.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	970.421823759239	634	1.47710284200164e-16
Yengo BMI EU sex combined 656 SNPs	J4h7yQ	VLDL-D.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	970.920157208621	635	1.67965617994366e-16
Yengo BMI EU sex combined 656 SNPs	J4h7yQ	VLDL-D.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	970.2747492221	635	1.88144590344581e-16
Yengo BMI EU sex combined 656 SNPs	J4h7yQ	VLDL-D.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0669324970884849	635	1
Yengo BMI EU sex combined 656 SNPs	J69Le1	IDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	757.116125365839	635	0.000582749693326661
Yengo BMI EU sex combined 656 SNPs	J69Le1	IDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	754.806237848355	634	0.00064833538998166
Yengo BMI EU sex combined 656 SNPs	J69Le1	IDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	757.238083322654	635	0.000576543845518296
Yengo BMI EU sex combined 656 SNPs	J69Le1	IDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	757.048540877425	635	0.000586215551535641
Yengo BMI EU sex combined 656 SNPs	J69Le1	IDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0585118419027316	635	1
Yengo BMI EU sex combined 656 SNPs	jcJr9B	Ile.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	684.746771268109	635	0.0838480445761209
Yengo BMI EU sex combined 656 SNPs	jcJr9B	Ile.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	683.721330842843	634	0.0837933251306131
Yengo BMI EU sex combined 656 SNPs	jcJr9B	Ile.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	685.081601126813	635	0.082480463106911
Yengo BMI EU sex combined 656 SNPs	jcJr9B	Ile.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	684.57775807929	635	0.0845449687818103
Yengo BMI EU sex combined 656 SNPs	jcJr9B	Ile.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0537641694207587	635	1
Yengo BMI EU sex combined 656 SNPs	JD0JMg	LDL-D.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	849.706328674589	635	2.21465583663302e-08
Yengo BMI EU sex combined 656 SNPs	JD0JMg	LDL-D.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	848.228359295858	634	2.31068074996409e-08
Yengo BMI EU sex combined 656 SNPs	JD0JMg	LDL-D.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	849.726280309839	635	2.20888629434634e-08
Yengo BMI EU sex combined 656 SNPs	JD0JMg	LDL-D.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	849.687865022563	635	2.22000818269166e-08
Yengo BMI EU sex combined 656 SNPs	JD0JMg	LDL-D.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.069325746241855	635	1
Yengo BMI EU sex combined 656 SNPs	jE7QL8	M-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	883.203555611609	635	2.20330920033176e-10
Yengo BMI EU sex combined 656 SNPs	jE7QL8	M-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	881.476817000128	634	2.38606493242499e-10
Yengo BMI EU sex combined 656 SNPs	jE7QL8	M-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	883.286118401481	635	2.17720045392855e-10
Yengo BMI EU sex combined 656 SNPs	jE7QL8	M-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	883.163213557627	635	2.21617800567606e-10
Yengo BMI EU sex combined 656 SNPs	jE7QL8	M-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0596428376379522	635	1
Yengo BMI EU sex combined 656 SNPs	JEJbxm	L-HDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	927.583919851829	635	2.4982727277275e-13
Yengo BMI EU sex combined 656 SNPs	JEJbxm	L-HDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	927.673209957131	634	2.02837508929745e-13
Yengo BMI EU sex combined 656 SNPs	JEJbxm	L-HDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	928.280355214987	635	2.23306490045266e-13
Yengo BMI EU sex combined 656 SNPs	JEJbxm	L-HDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	927.3058609737	635	2.612631192357e-13
Yengo BMI EU sex combined 656 SNPs	JEJbxm	L-HDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0716871843692384	635	1
Yengo BMI EU sex combined 656 SNPs	jfMiXm	S-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1248.10722918348	635	2.55324102081194e-42
Yengo BMI EU sex combined 656 SNPs	jfMiXm	S-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1248.03499492853	634	1.84887986301958e-42
Yengo BMI EU sex combined 656 SNPs	jfMiXm	S-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1248.14424822864	635	2.52997946635607e-42
Yengo BMI EU sex combined 656 SNPs	jfMiXm	S-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1248.08339893946	635	2.56832781957311e-42
Yengo BMI EU sex combined 656 SNPs	jfMiXm	S-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0996559158873889	635	1
Yengo BMI EU sex combined 656 SNPs	jItjqA	S-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1024.27790252152	635	8.97632937605265e-21
Yengo BMI EU sex combined 656 SNPs	jItjqA	S-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1024.7522187929	634	6.4254207363383e-21
Yengo BMI EU sex combined 656 SNPs	jItjqA	S-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1024.87559873334	635	8.00012344694504e-21
Yengo BMI EU sex combined 656 SNPs	jItjqA	S-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1023.9827360838	635	9.50112137504222e-21
Yengo BMI EU sex combined 656 SNPs	jItjqA	S-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0774904189967835	635	1
Yengo BMI EU sex combined 656 SNPs	jjgMkS	Ala.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	780.686459108848	635	6.40852797420411e-05
Yengo BMI EU sex combined 656 SNPs	jjgMkS	Ala.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	778.967083926784	634	6.81038921318554e-05
Yengo BMI EU sex combined 656 SNPs	jjgMkS	Ala.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	780.687190001322	635	6.40806207210434e-05
Yengo BMI EU sex combined 656 SNPs	jjgMkS	Ala.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	780.682502911547	635	6.41105038253421e-05
Yengo BMI EU sex combined 656 SNPs	jjgMkS	Ala.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0666621341423772	635	1
Yengo BMI EU sex combined 656 SNPs	JkXLN1	L-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	892.403825898569	635	5.74213111826206e-11
Yengo BMI EU sex combined 656 SNPs	JkXLN1	L-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	893.323605535508	634	4.20413490891167e-11
Yengo BMI EU sex combined 656 SNPs	JkXLN1	L-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	893.519786825663	635	4.86706523284858e-11
Yengo BMI EU sex combined 656 SNPs	JkXLN1	L-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	891.920137823096	635	6.16781120201645e-11
Yengo BMI EU sex combined 656 SNPs	JkXLN1	L-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0726910553476336	635	1
Yengo BMI EU sex combined 656 SNPs	jtVsdv	L-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	927.583919851829	635	2.4982727277275e-13
Yengo BMI EU sex combined 656 SNPs	jtVsdv	L-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	927.673209957131	634	2.02837508929745e-13
Yengo BMI EU sex combined 656 SNPs	jtVsdv	L-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	928.280355214987	635	2.23306490045266e-13
Yengo BMI EU sex combined 656 SNPs	jtVsdv	L-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	927.3058609737	635	2.612631192357e-13
Yengo BMI EU sex combined 656 SNPs	jtVsdv	L-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0716871843692384	635	1
Yengo BMI EU sex combined 656 SNPs	KhRuu4	L-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	944.942376922757	635	1.44747577332008e-14
Yengo BMI EU sex combined 656 SNPs	KhRuu4	L-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	944.92078076716	634	1.18578508067631e-14
Yengo BMI EU sex combined 656 SNPs	KhRuu4	L-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	947.231711334697	635	9.86394503172735e-15
Yengo BMI EU sex combined 656 SNPs	KhRuu4	L-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	943.927853748005	635	1.71463376142072e-14
Yengo BMI EU sex combined 656 SNPs	KhRuu4	L-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0683051476947032	635	1
Yengo BMI EU sex combined 656 SNPs	koaMQJ	XS-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	926.816764147627	635	2.82644264889721e-13
Yengo BMI EU sex combined 656 SNPs	koaMQJ	XS-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	926.647686645818	634	2.39347882288787e-13
Yengo BMI EU sex combined 656 SNPs	koaMQJ	XS-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	926.983885505106	635	2.75151194054373e-13
Yengo BMI EU sex combined 656 SNPs	koaMQJ	XS-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	926.74797664701	635	2.85786563045848e-13
Yengo BMI EU sex combined 656 SNPs	koaMQJ	XS-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.064964534332308	635	1
Yengo BMI EU sex combined 656 SNPs	ktI7r7	IDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	735.04864951764	635	0.00356523975666066
Yengo BMI EU sex combined 656 SNPs	ktI7r7	IDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	732.617834205226	634	0.00395216470650429
Yengo BMI EU sex combined 656 SNPs	ktI7r7	IDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	735.04864951764	635	0.00356523975666066
Yengo BMI EU sex combined 656 SNPs	ktI7r7	IDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	735.048548997975	635	0.00356526711029862
Yengo BMI EU sex combined 656 SNPs	ktI7r7	IDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0562048560181017	635	1
Yengo BMI EU sex combined 656 SNPs	kWxg4L	XL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	813.362460404045	635	1.92731870925148e-06
Yengo BMI EU sex combined 656 SNPs	kWxg4L	XL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	813.366126551599	634	1.69151437604985e-06
Yengo BMI EU sex combined 656 SNPs	kWxg4L	XL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	813.372194439222	635	1.92516554131885e-06
Yengo BMI EU sex combined 656 SNPs	kWxg4L	XL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	813.348721733798	635	1.9303616594226e-06
Yengo BMI EU sex combined 656 SNPs	kWxg4L	XL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0713870993495912	635	1
Yengo BMI EU sex combined 656 SNPs	kyDacx	L-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	751.214948255371	635	0.000969465443083244
Yengo BMI EU sex combined 656 SNPs	kyDacx	L-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	751.157783542979	634	0.000888150734607964
Yengo BMI EU sex combined 656 SNPs	kyDacx	L-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	751.341895188235	635	0.000959088122982786
Yengo BMI EU sex combined 656 SNPs	kyDacx	L-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	751.149709652824	635	0.000974838858581621
Yengo BMI EU sex combined 656 SNPs	kyDacx	L-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0617370845249012	635	1
Yengo BMI EU sex combined 656 SNPs	kZ6Jmd	XL-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	939.060644568211	635	3.84518607051693e-14
Yengo BMI EU sex combined 656 SNPs	kZ6Jmd	XL-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	936.076807616508	634	5.15222586042308e-14
Yengo BMI EU sex combined 656 SNPs	kZ6Jmd	XL-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	939.664955210939	635	3.479878095669e-14
Yengo BMI EU sex combined 656 SNPs	kZ6Jmd	XL-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	938.780381279786	635	4.02721339798989e-14
Yengo BMI EU sex combined 656 SNPs	kZ6Jmd	XL-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0698762341180938	635	1
Yengo BMI EU sex combined 656 SNPs	LAxpET	S-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	936.293181682942	635	6.06380242175341e-14
Yengo BMI EU sex combined 656 SNPs	LAxpET	S-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	933.761979685662	634	7.53387264392038e-14
Yengo BMI EU sex combined 656 SNPs	LAxpET	S-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	936.293181682942	635	6.06380242175341e-14
Yengo BMI EU sex combined 656 SNPs	LAxpET	S-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	936.293055142706	635	6.06392834736387e-14
Yengo BMI EU sex combined 656 SNPs	LAxpET	S-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0666173365141426	635	1
Yengo BMI EU sex combined 656 SNPs	lD6RS6	M-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	843.892917408175	635	4.70204042594989e-08
Yengo BMI EU sex combined 656 SNPs	lD6RS6	M-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	837.542753569361	634	9.11340922483675e-08
Yengo BMI EU sex combined 656 SNPs	lD6RS6	M-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	844.173137577375	635	4.53594829209147e-08
Yengo BMI EU sex combined 656 SNPs	lD6RS6	M-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	843.777469348714	635	4.77217879448159e-08
Yengo BMI EU sex combined 656 SNPs	lD6RS6	M-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0643428178473811	635	1
Yengo BMI EU sex combined 656 SNPs	LewexI	SFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	717.770737706138	635	0.012312313359979
Yengo BMI EU sex combined 656 SNPs	LewexI	SFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	717.690086331383	634	0.0115232764925297
Yengo BMI EU sex combined 656 SNPs	LewexI	SFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	717.789427861856	635	0.0122968808831657
Yengo BMI EU sex combined 656 SNPs	LewexI	SFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	717.749518905811	635	0.012329854397916
Yengo BMI EU sex combined 656 SNPs	LewexI	SFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.055040096169532	635	1
Yengo BMI EU sex combined 656 SNPs	lGFigC	XL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	784.652582706993	635	4.30296024369049e-05
Yengo BMI EU sex combined 656 SNPs	lGFigC	XL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	783.050909744945	634	4.5227195051549e-05
Yengo BMI EU sex combined 656 SNPs	lGFigC	XL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	784.760837890769	635	4.25597698693973e-05
Yengo BMI EU sex combined 656 SNPs	lGFigC	XL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	784.601344365067	635	4.32536989819944e-05
Yengo BMI EU sex combined 656 SNPs	lGFigC	XL-VLDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0678564574820527	635	1
Yengo BMI EU sex combined 656 SNPs	LmudQM	CLAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	696.434420510465	635	0.0455330615778316
Yengo BMI EU sex combined 656 SNPs	LmudQM	CLAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	696.413770578028	634	0.0429983733952821
Yengo BMI EU sex combined 656 SNPs	LmudQM	CLAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	696.437785844608	635	0.0455245642540811
Yengo BMI EU sex combined 656 SNPs	LmudQM	CLAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	696.425870303909	635	0.0455546563395792
Yengo BMI EU sex combined 656 SNPs	LmudQM	CLAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0576824409968285	635	1
Yengo BMI EU sex combined 656 SNPs	lqir7c	M-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	909.090172764379	635	4.6124234235463e-12
Yengo BMI EU sex combined 656 SNPs	lqir7c	M-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	904.163918126277	634	8.18858187320064e-12
Yengo BMI EU sex combined 656 SNPs	lqir7c	M-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	909.662135246047	635	4.22263888456751e-12
Yengo BMI EU sex combined 656 SNPs	lqir7c	M-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	908.833965661571	635	4.79831256219735e-12
Yengo BMI EU sex combined 656 SNPs	lqir7c	M-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.068850483647348	635	1
Yengo BMI EU sex combined 656 SNPs	LqNQgz	MUFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	911.473575145788	635	3.19002483535509e-12
Yengo BMI EU sex combined 656 SNPs	LqNQgz	MUFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	909.77725438484	634	3.44950336205242e-12
Yengo BMI EU sex combined 656 SNPs	LqNQgz	MUFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	912.247388903031	635	2.82882883019361e-12
Yengo BMI EU sex combined 656 SNPs	LqNQgz	MUFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	911.113147973278	635	3.37340942278287e-12
Yengo BMI EU sex combined 656 SNPs	LqNQgz	MUFAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0668365298814786	635	1
Yengo BMI EU sex combined 656 SNPs	Ltj92M	FALen.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	846.112080248624	635	3.53347555829746e-08
Yengo BMI EU sex combined 656 SNPs	Ltj92M	FALen.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	846.403635418858	634	2.93089483327148e-08
Yengo BMI EU sex combined 656 SNPs	Ltj92M	FALen.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	846.57500827715	635	3.3281504470798e-08
Yengo BMI EU sex combined 656 SNPs	Ltj92M	FALen.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	845.908522739372	635	3.62762065192085e-08
Yengo BMI EU sex combined 656 SNPs	Ltj92M	FALen.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0650779550100026	635	1
Yengo BMI EU sex combined 656 SNPs	lxeU6r	EstC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1122.90816126377	635	1.30637055839113e-29
Yengo BMI EU sex combined 656 SNPs	lxeU6r	EstC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1122.90603907386	634	9.79708856657683e-30
Yengo BMI EU sex combined 656 SNPs	lxeU6r	EstC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1122.92011218415	635	1.30295166236701e-29
Yengo BMI EU sex combined 656 SNPs	lxeU6r	EstC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1122.89232473168	635	1.31091479547543e-29
Yengo BMI EU sex combined 656 SNPs	lxeU6r	EstC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0939116067273901	635	1
Yengo BMI EU sex combined 656 SNPs	M6z9JT	DHAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	787.362381074024	635	3.2634634261664e-05
Yengo BMI EU sex combined 656 SNPs	M6z9JT	DHAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	784.817283638212	634	3.77939555756148e-05
Yengo BMI EU sex combined 656 SNPs	M6z9JT	DHAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	787.369290493959	635	3.26114862212753e-05
Yengo BMI EU sex combined 656 SNPs	M6z9JT	DHAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	787.350347263306	635	3.2674987561565e-05
Yengo BMI EU sex combined 656 SNPs	M6z9JT	DHAbyFA.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0599266085826942	635	1
Yengo BMI EU sex combined 656 SNPs	MI711f	S-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1059.62110893487	635	8.29980257688327e-24
Yengo BMI EU sex combined 656 SNPs	MI711f	S-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1059.32306601958	634	6.80230922890629e-24
Yengo BMI EU sex combined 656 SNPs	MI711f	S-HDL-PL.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1059.84454804098	635	7.93226587162482e-24
